path,generated_question,generated_answer
a9/a952a9ee.jpg,What color is the toe?,White
5e/5ed5787c.jpg,What is the shoe's primary color?,Blue
11/11e8f018.jpg,What fastens the shoe?,Strap
6b/6b75f2bd.jpg,What color are the peas?,Brown
e9/e905aca1.jpg,What color is most prevalent?,Blue
d0/d092d2cb.jpg,What color is prominent?,Blue
e2/e208c415.jpg,What color are the bird's necks?,Gray
7c/7cf5cd06.jpg,Is the case rectangular?,Yes
b9/b94404a0.jpg,What is the shoe's main material?,Suede
17/17fcc85f.jpg,What color are the shoes?,Black
84/845cccd6.jpg,What color is the upper portion?,Grey
48/48c26b65.jpg,Are the nuts shiny?,Yes
42/425b5f0f.jpg,What color are the laces?,white
5f/5f607e77.jpg,What shape is the toe?,Rounded
85/853fd46f.jpg,What color is the background?,Green
1a/1a9607c2.jpg,What background is behind the people?,Floral
f6/f6fc7779.jpg,What color are the laces?,White
30/303d4304.jpg,Is the background silver?,Yes
df/df49139f.jpg,What color is the sole?,White
c7/c7217357.jpg,What color is the sun?,Red
0e/0ebb72d5.jpg,What color is the case predominantly?,Red
a9/a9b8e90e.jpg,Is the toe pointed?,Yes
99/99d3850d.jpg,What is the shoe's upper material?,Suede
bb/bb69676a.jpg,What is the shoe upper made of?,Leather
df/df1fdd79.jpg,What shape are most items?,Round
24/24ece65e.jpg,What color are the laces?,Gray
4b/4b641f84.jpg,What pattern is present?,Plaid
ef/effc2bc4.jpg,Is crust thin?,Yes
17/171ae7c0.jpg,Is the case patterned?,Yes
cc/cc977413.jpg,What color are the shoes?,Blue
52/52c80c52.jpg,What color is the case?,Red
49/49eb3692.jpg,What color are the crowns?,Yellow
92/92b12c02.jpg,What color are the cakes?,Green
d1/d14b51f2.jpg,What color are the shoes?,Black
9b/9bb25d09.jpg,Is the sole white?,Yes
49/495f0bec.jpg,What color are the boots?,Black
56/56c8e7a6.jpg,What is the case's color?,Yellow
75/75a09e90.jpg,What color are the pineapple chunks?,Yellow
9f/9fb682d5.jpg,What is the box material?,Cardboard
b7/b738c7b4.jpg,Are the laces visible?,Yes
b8/b830f4e0.jpg,Is the heel thick?,Yes
ce/ce3a1cd6.jpg,What color is shoe?,Black
fc/fc1c8343.jpg,What is the case's background color?,Pink
a6/a6321a98.jpg,What are the laces made of?,Suede
51/519d83a6.jpg,Is the background dark?,Black
75/75c17b5c.jpg,What footwear color is visible?,Grey
2a/2a2a47fc.jpg,What number is depicted?,Nine
d7/d78a1f14.jpg,What background color is this?,Yellow
50/508b10ba.jpg,Is the corn yellow?,Yes
da/da43bf1d.jpg,What color is the background?,Pink
47/4744f1ca.jpg,What color are the arrows?,Black
00/000de7e4.jpg,What is the sole's color?,White
15/15cb2fd8.jpg,What color is the sole?,White
20/200f9fec.jpg,What animal is pictured?,Cat
59/5919e89c.jpg,What shape is yellow?,Heart
4f/4f9bc2ba.jpg,What color are the soles?,White
09/09b8c0d6.jpg,What closure does shoe lack?,Laces
94/94ff247f.jpg,What color are the tomatoes?,Red
94/94f3a14f.jpg,What color are the shoes?,White
9d/9dedad1b.jpg,What is the case's primary color?,Blue
36/364d0354.jpg,What is the background color?,Yellow
8f/8f94ba17.jpg,What color is the black tea?,Black
11/118bdc93.jpg,What is shoe's color?,Gold
21/21c71523.jpg,What color is the shoe's sole?,White
4c/4c13d2c1.jpg,What letter is visible?,L
d2/d2009d0b.jpg,What background color is predominant?,Blue
90/90d31307.jpg,What is the pattern's background color?,Green
bb/bb775c9a.jpg,Is the case clear?,Yes
0a/0a5c2495.jpg,What is the heel?,Block
f5/f55d985a.jpg,What color are the oranges?,Orange
26/26c6f148.jpg,What shape is the pattern?,Square
01/014513bb.jpg,Is it mainly white?,No
dd/ddd6dbc3.jpg,What color are the shoes?,Brown
1f/1fc42794.jpg,What color is the case?,Purple
38/38ec6d51.jpg,What material is the upper?,canvas
a0/a0380f53.jpg,Is design colorful?,Yes
01/01be7956.jpg,What color are the laces?,White
1b/1b177636.jpg,Is the case transparent?,Yes
0c/0ccf2486.jpg,What animal is depicted?,Bear
98/9876361e.jpg,Is background dark?,Yes
02/028022f2.jpg,What primary color is the case?,Purple
62/62bbbc42.jpg,What is the case's background?,Blue
1c/1c6d3b20.jpg,What filling is shown?,Cheese
58/5842016f.jpg,What is the case's background?,Black
49/49e54f09.jpg,What color is the shoe?,Black
58/5818a676.jpg,What is the case's background?,Blue
6f/6f7dcf99.jpg,What is the case color?,Orange
aa/aaa177ae.jpg,What color are the shoes?,Black
4a/4a190933.jpg,What color is the dominant brushstroke?,Blue
1f/1fcafedc.jpg,What color is the graffiti?,Orange
16/16845212.jpg,What is the lace color?,white
85/854383ad.jpg,Is the background predominantly blue?,Yes
a9/a91f5d26.jpg,What is the rose's color?,Red
39/39ec68a6.jpg,What shape are the decorative accents?,round
04/04e24826.jpg,What shape is the case?,Rectangular
48/48cadb33.jpg,What is the predominant color?,Pink
5c/5c9c5fc1.jpg,Are the walnuts chopped?,Yes
f9/f9f22805.jpg,What is the shape of the lollipops?,Heart
43/430fe272.jpg,What is the background color?,Black
10/106d8906.jpg,Is the background water?,Yes
bf/bf2434ce.jpg,What insect appears?,Butterfly
a2/a2a47dc1.jpg,What color is the grass?,Yellow
cf/cf999d47.jpg,Are these shoes laced?,Yes
92/9216b614.jpg,Is this shoe tied?,Yes
7a/7aaabab3.jpg,What color is the background?,Black
7a/7a2f0942.jpg,What shape is repeated?,Heart
58/58349e44.jpg,Is the case clear?,Yes
6f/6f99b038.jpg,What is the case's design?,Candy
92/924de2d8.jpg,What color are the laces?,White
d9/d9ef6518.jpg,What is the skyline's color?,Black
76/76463884.jpg,What is the shoe's primary color?,Black
6b/6bf16d0e.jpg,What is the shoe's color?,White
a4/a4458858.jpg,Is sole white?,Yes
f1/f108933c.jpg,What closure do these shoes have?,Laces
23/23312869.jpg,What color are the buns?,Brown
93/939a9d85.jpg,What color are the flowers?,White
ab/ab09648a.jpg,What color is the sandal?,Tan
73/73e66536.jpg,What is the sole color?,White
18/18e10ee1.jpg,What is the background color?,Pink
2b/2bb204db.jpg,What color is the case?,Black
f0/f0e06d5a.jpg,What is the background color?,Black
ac/ac3be29c.jpg,Is the shoe laced?,Yes
aa/aa62d54e.jpg,What color is the cap?,Gold
06/06bb81a7.jpg,What is the primary color of the flowers?,Pink
d8/d8fe8df9.jpg,What is product packaged?,Plastic
70/7052049f.jpg,What is the shoe's material?,Snakeskin
b7/b7c6d904.jpg,Is the phone black?,Yes
5b/5b537e65.jpg,Are the shoes laced?,Yes
46/46fc9dbe.jpg,What is the base material?,Wood
3c/3c74723b.jpg,What is the heel's shape?,Block
13/139c2ffe.jpg,What color is the case?,Black
60/60f6d615.jpg,What color are the laces?,Red
80/80ba5f93.jpg,What pattern is displayed?,Swirl
3e/3e84ec35.jpg,What color is background?,Pink
9d/9d3aec35.jpg,What is shoe's sole color?,White
e5/e5526e65.jpg,Is the case rectangular?,Yes
fa/fa080231.jpg,What color are the sandals?,Brown
e9/e9838543.jpg,What is the leaves' color?,Orange
92/92ed5758.jpg,What color is the case?,Black
20/20455aed.jpg,What is the shoe's color?,Black
23/2380fc54.jpg,What color are shoes?,Red
49/49dbe40f.jpg,Is the case design watery?,Yes
30/30c53509.jpg,What color is the top?,White
e8/e883f64d.jpg,Is sole white?,Yes
bd/bd4888f5.jpg,What color are the waves?,Orange
bd/bd618b13.jpg,What color are the laces?,White
6b/6b22e1aa.jpg,What color is the slide?,White
e3/e3d68310.jpg,What color are the tortillas?,Beige
2c/2cb438f3.jpg,What color is the shoe sole?,white
54/54298fef.jpg,Is this shoe heeled?,Yes
4a/4aebee5b.jpg,What shape is featured?,Heart
c0/c0cbf38b.jpg,What is the shoe's color?,Pink
62/620c5ecf.jpg,What animal appears on the case?,Butterfly
0e/0ef2a17e.jpg,What is the pattern's color?,Leopard
9a/9af177e5.jpg,What color is the star?,Pink
ab/ab1a64d5.jpg,What is the shoe's pattern?,Striped
d6/d673ee38.jpg,Are laces visible?,Yes
1c/1cd72a7a.jpg,Are laces visible?,Yes
f0/f0054f67.jpg,What color is background?,Black
86/8627e41a.jpg,Is it sparkly?,Yes
93/93ed0b06.jpg,What shape is the tower?,Triangular
b0/b02e197d.jpg,What shape is the shoe's toe?,Round
9c/9c0fd51a.jpg,What color are almonds?,Brown
9d/9d4d074b.jpg,What toe-style are these shoes?,Open
3d/3da2b66d.jpg,Are pandas present?,Yes
da/da6b1960.jpg,What color is the shoe?,Red
3e/3ed8866c.jpg,Is the case rectangular?,Yes
b9/b9ec0663.jpg,What is the case's primary color?,Pink
b2/b21ea9bc.jpg,What color are the laces?,White
38/38ac4063.jpg,What color are the shoes?,Gray
6b/6b8df689.jpg,What color are these shoes?,Maroon
94/942facbe.jpg,What color is the container's stripe?,green
08/0879f578.jpg,What shape is the sun?,Circle
bf/bf495180.jpg,What color is the letter?,Gold
f2/f2ea3078.jpg,What food is pictured?,Cheese
72/72a4b3c6.jpg,What is the background color?,Pink
9c/9c18fb88.jpg,Is the toe section dark?,Yes
16/16d9af20.jpg,What is the case's background?,Yellow
d1/d1dce3ed.jpg,Is the image water?,Yes
e7/e7cc25c1.jpg,What color are the shoes?,Gray
30/301f02ea.jpg,What color is the background?,Black
58/5883a47f.jpg,What color is the letter?,Gold
b5/b5319e00.jpg,What is the image's tone?,Gray
d6/d6ea6863.jpg,What color is the case's design?,Orange
b1/b187b526.jpg,Is the case clear?,Yes
9e/9ef3dfd9.jpg,Are there visible perforations?,Yes
78/784fa0bf.jpg,What is the pattern's color?,Pink
7b/7b5939ef.jpg,Is the case patterned?,Yes
d2/d29fb8b2.jpg,What fastens this shoe?,Laces
37/370dcc13.jpg,Is the case transparent?,Yes
09/096ed9c9.jpg,What is the background color?,Black
ae/aef3f0c9.jpg,What is the shoe's toe shape?,Pointed
64/647ec46f.jpg,What color is the whale?,Orange
ff/ffc3cec2.jpg,What color are the boots?,Navy
15/15a85175.jpg,What is the shoe's color?,Brown
e9/e9c15f84.jpg,Is the case dark?,Yes
7e/7e7dd497.jpg,What color are laces?,White
ef/ef6e0d4b.jpg,What color is the sole?,black
f1/f15081cc.jpg,What color is the case?,Purple
d7/d75224b2.jpg,What covers the shoe?,Suede
7e/7eb23246.jpg,Is the tofu white?,Yes
6a/6aadab29.jpg,Is the background brown?,Yes
67/6760c2a7.jpg,What color are the shoes?,Blue
54/543d176b.jpg,What color are the tomatoes?,Red
a9/a9bb7cf5.jpg,Are these shoes laced?,Yes
f3/f3d0dded.jpg,What color are the hearts?,Red
e1/e160e11a.jpg,What shape is the toe?,Pointed
ca/cab9bbed.jpg,Is the shoe quilted?,Yes
90/909231e8.jpg,Is the sole white?,Yes
f6/f6be723a.jpg,What is the case's main color?,Red
8a/8a34270a.jpg,What color are these loafers?,Pink
0f/0f619602.jpg,What shape is the case?,Rectangular
3b/3b2cf80c.jpg,What color is the box?,Brown
1e/1e7b9f03.jpg,What color is the top?,Blue
de/decaedf2.jpg,What color are the cranberries?,Red
5b/5ba21ad8.jpg,What shape is the case?,Rectangular
84/84f80c9d.jpg,What is the case's background?,Painting
4f/4f463f05.jpg,What is the candle's color?,Red
ad/ad254c31.jpg,What is the case's pattern?,Leaf
9e/9e2df4f8.jpg,What pattern is shown?,Scales
2d/2d96fd8f.jpg,What footwear is pictured?,Sandals
12/127a5f94.jpg,What is the case's pattern?,Wood
98/98545083.jpg,What is the shoe's primary material?,Suede
87/87731f59.jpg,Is design colorful?,Yes
64/64648ad5.jpg,What pattern covers the shoe?,Leopard
a2/a2d4e643.jpg,What color is predominately visible?,Red
17/17005ed1.jpg,What is the pattern's direction?,Diagonal
6d/6d979478.jpg,What is the case's color?,Gray
a8/a822aac1.jpg,What color is the pink flower?,Magenta
30/30e16b5d.jpg,What is the case's primary color?,Pink
0f/0f88b2e5.jpg,What shape is the container?,Round
ab/ab21b84f.jpg,What animal is pictured?,Lion
76/7684501b.jpg,What color is the case?,Blue
9d/9de1d4ea.jpg,What shape is displayed?,Heart
87/87589e44.jpg,What color is the asparagus?,Green
1c/1c723de2.jpg,What color is the phonecase?,Black
db/dbc91a2f.jpg,What is the shoe's color?,Black
90/90f6b27c.jpg,What color is the screen?,Black
38/38d35075.jpg,What color is the bottom portion?,Red
7e/7e1578bc.jpg,What is the shoe's material?,Suede
83/8375ce44.jpg,Is the background blue?,Yes
bd/bd99b32f.jpg,Is background blurry?,Yes
d9/d97d3393.jpg,Is the case transparent?,Yes
42/42fbc162.jpg,What color is the pattern?,White
2d/2d27079e.jpg,Is the case patterned?,Yes
79/79595252.jpg,What pattern covers most of the shoe?,Snakeskin
3f/3f7fb491.jpg,What color is the letter?,Gold
1d/1d7671e9.jpg,What is the boot’s primary material?,Leather
62/626c6534.jpg,What color are the flowers?,Blue
e2/e2f755a4.jpg,What color is the case?,Grey
62/62979661.jpg,Is the scene mountainous?,Yes
a0/a08ba1fd.jpg,What is the shoe's color?,Gray
25/25140e70.jpg,What is the flower's color?,White
c9/c9d9f68e.jpg,What is the dominant color?,Blue
34/34159de4.jpg,What fastens the shoe?,Laces
20/20b5cb53.jpg,Is the phone case rectangular?,Yes
f4/f4389a07.jpg,What shape is at the center?,Heart
cf/cfecf000.jpg,What color is the background?,Orange
7d/7d7f0ce7.jpg,What color are the shoes?,Black
cf/cfa33140.jpg,What is the background color?,Blue
75/75486230.jpg,What color is the stripe?,Black
32/328adddf.jpg,What color are these shoes?,Black
29/29ed0870.jpg,What color are the laces?,Green
c2/c2ebf077.jpg,What is the case's primary color?,Pink
71/713ad4a7.jpg,What color are the eggs?,Brown
5e/5e3535db.jpg,Is the case colorful?,Yes
17/179f9b84.jpg,What color is the bottom stripe?,Red
60/6052bb76.jpg,What is the sole color?,Black
a5/a5b954a9.jpg,What metal are the buckles?,Silver
36/3602050f.jpg,What color are the shoes?,Black
68/68e1bc2c.jpg,What shape is the product?,Round
f9/f9ba63c6.jpg,What is the case made of?,Wood
00/0017fea9.jpg,Is the case transparent?,Yes
a3/a3a17923.jpg,Is this footwear brown?,Yes
32/3265c635.jpg,What color are laces?,black
9d/9d4d074b.jpg,Are these sandals flat?,Yes
8a/8ab034f0.jpg,Are these shoes laced?,Yes
ef/efc7fc21.jpg,What is the prominent color?,Blue
ad/ad916557.jpg,What animal is pictured?,Lion
06/06fd7953.jpg,What color are the shreds?,Orange
9a/9a8b0670.jpg,What food is pictured?,Pizza
6c/6c32c758.jpg,What color is the Omega-3 text?,Teal
78/7885b88e.jpg,What color is the design?,Marbled
25/250f44b6.jpg,What color are butterflies?,Gold
43/4347e898.jpg,What is the pattern color?,Black
f9/f9d04120.jpg,What color is the sole?,White
ed/ed3ce023.jpg,What height are the shoes?,High
46/464525e2.jpg,What shape are the decorations?,Hearts
bd/bd7d0d88.jpg,What shape is the prominent central design?,Heart
d4/d47f78ed.jpg,What color dominates?,Red
99/99f171f6.jpg,What color is the background?,black
aa/aaa177ae.jpg,What secures the shoe?,Laces
5a/5a9c2dc6.jpg,What color are the laces?,Brown
33/3320a005.jpg,What color is the phone case?,Teal
98/9846711b.jpg,What shape are the gummies?,Stars
65/65ef2a81.jpg,What color are the shoes?,Black
68/68bf1193.jpg,What is the shoe's color?,Blue
6b/6b7b52d1.jpg,What shape are the buttons?,Round
25/2587d235.jpg,What is the background color?,Yellow
99/9971f96c.jpg,What color are the patterns?,White
0e/0eda0cee.jpg,Is this laceless?,Yes
41/41a468d9.jpg,What color is the letter?,Gold
b9/b94404a0.jpg,What is the shoe's main color?,Blue
f3/f3a98dc0.jpg,What color are the fish?,Orange
4c/4c5216a9.jpg,What is the design's subject?,Face
c3/c3f44473.jpg,What color is the lake?,Blue
80/80d27d75.jpg,What is the prominent flower color?,Pink
f6/f6dcdc36.jpg,What shape are the cookies?,Circular
5a/5a88871d.jpg,What color is the background?,Pink
1f/1fb330a4.jpg,What color is the water?,Blue
68/68e6c0e8.jpg,Is the water blue?,Yes
b0/b0c438ce.jpg,Is the case rectangular?,Yes
59/59031b0a.jpg,What color is the sole?,White
39/39e34e19.jpg,What color are the shoes?,Beige
0b/0b9edf4a.jpg,What color are the buns?,Brown
0b/0b1d58ca.jpg,What color are laces?,White
39/390f0a7a.jpg,Is the sandal dark?,Yes
a9/a909bbcb.jpg,Is the shoe shiny?,Yes
ec/ec3514ce.jpg,What is the crown's color?,Gold
23/23bde87c.jpg,Is the shoe gold?,Yes
5a/5a928116.jpg,What color are the shoes?,Black
52/52967463.jpg,What color is the lid?,white
4b/4b4b2781.jpg,What style are these?,Flip-flops
29/29b717b6.jpg,What is the case's pattern?,Wheat
ee/eecb3326.jpg,What is the case’s pattern?,Wood
2f/2fbd1b62.jpg,What color is the sandal?,Green
4b/4b87b77d.jpg,Is the background black?,Yes
36/36b8f278.jpg,What color is the background?,White
53/53ff52c5.jpg,Is the phone case primarily yellow?,Yes
11/11b9c1f8.jpg,What color are the laces?,black
c0/c0c35d52.jpg,What is the primary background color?,Pink
4d/4d9acfdf.jpg,What color is the background?,Black
58/585c5aa4.jpg,What color are the olives?,brown
58/583b9920.jpg,What is the shoe's color?,Tan
73/7350ece8.jpg,What is the pier constructed?,Wood
05/052b6f47.jpg,What color is the broccoli?,Green
38/38e2173b.jpg,What shape is the shoe's toe?,Pointed
f4/f4603d19.jpg,What color are the pandas?,Black
66/6641bc25.jpg,What is the shoe's sole color?,Brown
37/37837bec.jpg,Is the shoe shiny?,Yes
23/231e5c55.jpg,What color is the case?,Orange
d2/d2e723c0.jpg,What color is the bow?,Pink
f2/f219cc5a.jpg,Are the shoes striped?,Yes
b5/b5de5dd0.jpg,What color is the label?,White
de/de26ccfa.jpg,What color is the field?,Yellow
7a/7a6ae736.jpg,What is the case's color?,Black
6b/6b98edab.jpg,What color are the shoes?,Black
19/1996e513.jpg,What animal does the train represent?,
b4/b4dfc3c9.jpg,What color is the background?,Black
b9/b9e671f3.jpg,What pattern is the shoe?,Camouflage
04/042ef634.jpg,What is the background color?,Black
0a/0a680921.jpg,What material is the shoe?,Suede
6f/6f4e16b6.jpg,What pattern is shown?,Snakeskin
dc/dc8b7922.jpg,What is the case's color?,Clear
d2/d262c4f8.jpg,Is the case mostly brown?,Yes
63/63c238a0.jpg,Is the container clear?,Yes
46/463ae3e3.jpg,What color is the case?,Pink
6b/6bc7cb1e.jpg,What pattern is visible?,Snake
a6/a635e014.jpg,What is the shoe's primary color?,White
0d/0d5f4a38.jpg,What color are the cases?,Black
9c/9c3e15dc.jpg,What color is the case?,Yellow
cd/cde6baef.jpg,What is the pattern's color?,Purple
e1/e13cb5eb.jpg,What dominates the background?,Galaxy
b1/b1d7b9d7.jpg,What color is the case?,Purple
5c/5c04ecf7.jpg,What color are the shoes?,Green
ee/eed7e390.jpg,What color is the case?,Black
57/57279df1.jpg,What shape is the toe?,Pointed
1e/1e584993.jpg,What is the heart's texture?,Glitter
49/49e0951f.jpg,Is the case clear?,Yes
df/df4e526c.jpg,Is the sole white?,Yes
56/569aaef6.jpg,What is the case's design?,Water
eb/eb74addc.jpg,What is the case's background?,White
50/50d355c6.jpg,What is the flower's color?,Purple
0f/0f3546c9.jpg,What is the background color?,Black
9c/9cf9443e.jpg,What color is the smoke?,Orange
26/266df811.jpg,Are these shoes laced?,Yes
2d/2de8a9f5.jpg,Are laces visible?,Yes
29/298c194d.jpg,What is the primary color?,Pink
1e/1e07aa1a.jpg,What is the shoe's closure?,Strap
e0/e0c8dedb.jpg,What color are the shoes?,Black
02/02e454ec.jpg,What is the phone case background?,Black
8e/8e8478a8.jpg,What is the background color?,Black
8c/8cb94999.jpg,What is the footwear's texture?,Suede
93/93f88668.jpg,What is the shoe color?,orange
2e/2ee4f04c.jpg,Is the shoe laced?,No
d4/d4e4e016.jpg,What animal is pictured?,Dog
99/99d3850d.jpg,What color is the shoe's upper?,Blue
b7/b7d24cbe.jpg,Are the fruits orange?,Yes
d7/d7bcedaa.jpg,Sole is what color?,White
d3/d3167928.jpg,What color is the box?,Blue
77/774ed50b.jpg,What color is the case?,Clear
28/28ca858d.jpg,What is the charm’s shape?,Circle
2d/2de66bd2.jpg,What color is the case?,black
96/96b42b54.jpg,Is the pattern symmetrical?,Yes
42/421c2270.jpg,What color are the laces?,White
2c/2cbe852a.jpg,Is the background colorful?,Yes
b1/b197175c.jpg,What background color does the case have?,Yellow
